checkpoint,boundary_action,action_index,joint,delta_from_cached_h50_rad,abs_delta_rad
step_000075,10,3,11,-0.002085641026496887,0.002085641026496887
step_000075,10,4,0,-0.0422113835811615,0.0422113835811615
step_000075,10,4,1,0.11237037181854248,0.11237037181854248
step_000075,10,4,2,-0.06654143333435059,0.06654143333435059
step_000075,10,4,3,-0.0034395456314086914,0.0034395456314086914
step_000075,10,4,4,-0.20122089982032776,0.20122089982032776
step_000075,10,4,5,0.34730036556720734,0.34730036556720734
step_000075,10,4,6,0.03230708837509155,0.03230708837509155
step_000075,10,4,7,-0.09035801887512207,0.09035801887512207
step_000075,10,4,8,-0.09347856044769287,0.09347856044769287
step_000075,10,4,9,0.07850396633148193,0.07850396633148193
step_000075,10,4,10,0.03467795252799988,0.03467795252799988
step_000075,10,4,11,0.010138362646102905,0.010138362646102905
step_000075,10,5,0,-0.05683201551437378,0.05683201551437378
step_000075,10,5,1,0.04547250270843506,0.04547250270843506
step_000075,10,5,2,-0.007862329483032227,0.007862329483032227
step_000075,10,5,3,0.020391345024108887,0.020391345024108887
step_000075,10,5,4,-0.16818612813949585,0.16818612813949585
step_000075,10,5,5,0.06204477697610855,0.06204477697610855
step_000075,10,5,6,0.03763929009437561,0.03763929009437561
step_000075,10,5,7,-0.06922852993011475,0.06922852993011475
step_000075,10,5,8,-0.06352663040161133,0.06352663040161133
step_000075,10,5,9,0.07733345031738281,0.07733345031738281
step_000075,10,5,10,0.025034010410308838,0.025034010410308838
step_000075,10,5,11,0.0016933679580688477,0.0016933679580688477
step_000075,10,6,0,-0.02166813611984253,0.02166813611984253
step_000075,10,6,1,-0.001493692398071289,0.001493692398071289
step_000075,10,6,2,0.013904452323913574,0.013904452323913574
step_000075,10,6,3,0.012562155723571777,0.012562155723571777
step_000075,10,6,4,-0.08404314517974854,0.08404314517974854
step_000075,10,6,5,0.022192612290382385,0.022192612290382385
step_000075,10,6,6,0.025041401386260986,0.025041401386260986
step_000075,10,6,7,0.039389967918395996,0.039389967918395996
step_000075,10,6,8,-0.16663742065429688,0.16663742065429688
step_000075,10,6,9,0.11606955528259277,0.11606955528259277
step_000075,10,6,10,0.030407190322875977,0.030407190322875977
step_000075,10,6,11,0.007074505090713501,0.007074505090713501
step_000075,10,7,0,-0.026135042309761047,0.026135042309761047
step_000075,10,7,1,-0.011806249618530273,0.011806249618530273
step_000075,10,7,2,0.03308248519897461,0.03308248519897461
step_000075,10,7,3,-0.011608600616455078,0.011608600616455078
step_000075,10,7,4,-0.12751102447509766,0.12751102447509766
step_000075,10,7,5,0.023761659860610962,0.023761659860610962
step_000075,10,7,6,0.019435226917266846,0.019435226917266846
step_000075,10,7,7,-0.036638498306274414,0.036638498306274414
step_000075,10,7,8,-0.19218921661376953,0.19218921661376953
step_000075,10,7,9,0.14769959449768066,0.14769959449768066
step_000075,10,7,10,0.05578577518463135,0.05578577518463135
step_000075,10,7,11,0.010299146175384521,0.010299146175384521
step_000075,10,8,0,-0.14166861772537231,0.14166861772537231
step_000075,10,8,1,0.2283543348312378,0.2283543348312378
step_000075,10,8,2,-0.108498215675354,0.108498215675354
step_000075,10,8,3,-0.022548556327819824,0.022548556327819824
step_000075,10,8,4,-0.4205673038959503,0.4205673038959503
step_000075,10,8,5,0.3946439325809479,0.3946439325809479
step_000075,10,8,6,0.08120200037956238,0.08120200037956238
step_000075,10,8,7,0.0943373441696167,0.0943373441696167
step_000075,10,8,8,-0.2666745185852051,0.2666745185852051
step_000075,10,8,9,0.25054872035980225,0.25054872035980225
step_000075,10,8,10,0.08226299285888672,0.08226299285888672
step_000075,10,8,11,0.024144038558006287,0.024144038558006287
step_000075,10,9,0,-0.008819609880447388,0.008819609880447388
step_000075,10,9,1,0.3492090702056885,0.3492090702056885
step_000075,10,9,2,-0.1923520565032959,0.1923520565032959
step_000075,10,9,3,-0.01870286464691162,0.01870286464691162
step_000075,10,9,4,-0.38880324363708496,0.38880324363708496
step_000075,10,9,5,0.49331673979759216,0.49331673979759216
step_000075,10,9,6,0.05498462915420532,0.05498462915420532
step_000075,10,9,7,0.18895208835601807,0.18895208835601807
step_000075,10,9,8,-0.28255724906921387,0.28255724906921387
step_000075,10,9,9,0.11014175415039062,0.11014175415039062
step_000075,10,9,10,0.10488688945770264,0.10488688945770264
step_000075,10,9,11,0.058683425188064575,0.058683425188064575
step_000075,10,10,0,0.03660106658935547,0.03660106658935547
step_000075,10,10,1,0.1806560754776001,0.1806560754776001
step_000075,10,10,2,-0.15361428260803223,0.15361428260803223
step_000075,10,10,3,0.004161238670349121,0.004161238670349121
step_000075,10,10,4,-0.2861427366733551,0.2861427366733551
step_000075,10,10,5,0.308726504445076,0.308726504445076
step_000075,10,10,6,-0.00915306806564331,0.00915306806564331
step_000075,10,10,7,0.13540303707122803,0.13540303707122803
step_000075,10,10,8,-0.2563716173171997,0.2563716173171997
step_000075,10,10,9,0.1274961233139038,0.1274961233139038
step_000075,10,10,10,0.04496109485626221,0.04496109485626221
step_000075,10,10,11,-0.0014085620641708374,0.0014085620641708374
step_000100,5,1,0,0.11064167320728302,0.11064167320728302
step_000100,5,1,1,-0.05573916435241699,0.05573916435241699
step_000100,5,1,2,-0.010986566543579102,0.010986566543579102
step_000100,5,1,3,-0.01612269878387451,0.01612269878387451
step_000100,5,1,4,-0.050657689571380615,0.050657689571380615
step_000100,5,1,5,-0.003151625394821167,0.003151625394821167
step_000100,5,1,6,0.05185779929161072,0.05185779929161072
step_000100,5,1,7,-0.05828428268432617,0.05828428268432617
step_000100,5,1,8,-0.12496709823608398,0.12496709823608398
step_000100,5,1,9,-0.02778148651123047,0.02778148651123047
step_000100,5,1,10,-0.05269181728363037,0.05269181728363037
step_000100,5,1,11,0.009641081094741821,0.009641081094741821
step_000100,5,2,0,0.06299349665641785,0.06299349665641785
step_000100,5,2,1,-0.041388750076293945,0.041388750076293945
step_000100,5,2,2,0.020951509475708008,0.020951509475708008
step_000100,5,2,3,-0.006403326988220215,0.006403326988220215
step_000100,5,2,4,0.01420411467552185,0.01420411467552185
step_000100,5,2,5,-0.0027424097061157227,0.0027424097061157227
step_000100,5,2,6,0.007249191403388977,0.007249191403388977
step_000100,5,2,7,0.004902243614196777,0.004902243614196777
step_000100,5,2,8,-0.06201028823852539,0.06201028823852539
step_000100,5,2,9,-0.044557929039001465,0.044557929039001465
step_000100,5,2,10,-0.03019237518310547,0.03019237518310547
step_000100,5,2,11,0.002448752522468567,0.002448752522468567
step_000100,5,3,0,0.10222227871417999,0.10222227871417999
step_000100,5,3,1,-0.0829012393951416,0.0829012393951416
step_000100,5,3,2,0.014455437660217285,0.014455437660217285
step_000100,5,3,3,0.014789223670959473,0.014789223670959473
step_000100,5,3,4,0.02420005202293396,0.02420005202293396
step_000100,5,3,5,-0.00330960750579834,0.00330960750579834
step_000100,5,3,6,-0.05618812143802643,0.05618812143802643
step_000100,5,3,7,-0.13971304893493652,0.13971304893493652
step_000100,5,3,8,-0.022894978523254395,0.022894978523254395
step_000100,5,3,9,0.0276029109954834,0.0276029109954834
step_000100,5,3,10,-0.03326690196990967,0.03326690196990967
step_000100,5,3,11,-0.0009624212980270386,0.0009624212980270386
step_000100,5,4,0,0.06720361113548279,0.06720361113548279
step_000100,5,4,1,-0.08374595642089844,0.08374595642089844
step_000100,5,4,2,0.04490375518798828,0.04490375518798828
step_000100,5,4,3,-0.0032758712768554688,0.0032758712768554688
step_000100,5,4,4,0.009158611297607422,0.009158611297607422
step_000100,5,4,5,-0.001913115382194519,0.001913115382194519
step_000100,5,4,6,-0.044755131006240845,0.044755131006240845
step_000100,5,4,7,-0.1155393123626709,0.1155393123626709
step_000100,5,4,8,-0.024311065673828125,0.024311065673828125
step_000100,5,4,9,0.04828464984893799,0.04828464984893799
step_000100,5,4,10,-0.01632779836654663,0.01632779836654663
step_000100,5,4,11,0.0047999173402786255,0.0047999173402786255
step_000100,5,5,0,0.05295650660991669,0.05295650660991669
step_000100,5,5,1,-0.06057441234588623,0.06057441234588623
step_000100,5,5,2,0.0307009220123291,0.0307009220123291
step_000100,5,5,3,0.00874471664428711,0.00874471664428711
step_000100,5,5,4,-0.006854146718978882,0.006854146718978882
step_000100,5,5,5,-0.002315416932106018,0.002315416932106018
step_000100,5,5,6,-0.025666415691375732,0.025666415691375732
step_000100,5,5,7,-0.08826148509979248,0.08826148509979248
step_000100,5,5,8,-0.01275479793548584,0.01275479793548584
step_000100,5,5,9,0.04222393035888672,0.04222393035888672
step_000100,5,5,10,-0.0012145042419433594,0.0012145042419433594
step_000100,5,5,11,-0.003953665494918823,0.003953665494918823
step_000100,5,6,0,0.06104739010334015,0.06104739010334015
step_000100,5,6,1,-0.05564594268798828,0.05564594268798828
step_000100,5,6,2,0.051950693130493164,0.051950693130493164
step_000100,5,6,3,-0.004535794258117676,0.004535794258117676
step_000100,5,6,4,0.035859614610672,0.035859614610672
step_000100,5,6,5,-0.0034913569688796997,0.0034913569688796997
step_000100,5,6,6,-0.020908355712890625,0.020908355712890625
step_000100,5,6,7,-0.04566085338592529,0.04566085338592529
step_000100,5,6,8,-0.037703514099121094,0.037703514099121094
step_000100,5,6,9,0.050747036933898926,0.050747036933898926
step_000100,5,6,10,0.0007833242416381836,0.0007833242416381836
step_000100,5,6,11,-0.0006554722785949707,0.0006554722785949707
step_000100,5,7,0,0.0582306832075119,0.0582306832075119
step_000100,5,7,1,-0.07415080070495605,0.07415080070495605
step_000100,5,7,2,0.053868889808654785,0.053868889808654785
step_000100,5,7,3,-0.00788569450378418,0.00788569450378418
step_000100,5,7,4,-0.01982763409614563,0.01982763409614563
step_000100,5,7,5,0.0015048980712890625,0.0015048980712890625
step_000100,5,7,6,-0.008850961923599243,0.008850961923599243
step_000100,5,7,7,-0.09543883800506592,0.09543883800506592
step_000100,5,7,8,-0.06329011917114258,0.06329011917114258
step_000100,5,7,9,0.07823586463928223,0.07823586463928223
step_000100,5,7,10,0.025591522455215454,0.025591522455215454
step_000100,5,7,11,0.006248593330383301,0.006248593330383301
step_000100,5,8,0,0.003916993737220764,0.003916993737220764
step_000100,5,8,1,-0.026883363723754883,0.026883363723754883
step_000100,5,8,2,-0.011019587516784668,0.011019587516784668
step_000100,5,8,3,-0.02370905876159668,0.02370905876159668
step_000100,5,8,4,-0.14968791604042053,0.14968791604042053
step_000100,5,8,5,0.003637939691543579,0.003637939691543579
step_000100,5,8,6,0.09133484959602356,0.09133484959602356
step_000100,5,8,7,0.03888297080993652,0.03888297080993652
step_000100,5,8,8,-0.22646117210388184,0.22646117210388184
step_000100,5,8,9,0.09626579284667969,0.09626579284667969
step_000100,5,8,10,0.1252393126487732,0.1252393126487732
step_000100,5,8,11,0.0061570703983306885,0.0061570703983306885
step_000100,5,9,0,0.0675874650478363,0.0675874650478363
step_000100,5,9,1,0.005965828895568848,0.005965828895568848
step_000100,5,9,2,-0.01802539825439453,0.01802539825439453
step_000100,5,9,3,-0.0077980756759643555,0.0077980756759643555
step_000100,5,9,4,-0.12474027276039124,0.12474027276039124
step_000100,5,9,5,0.005582854151725769,0.005582854151725769
step_000100,5,9,6,0.07772114872932434,0.07772114872932434
step_000100,5,9,7,0.0712747573852539,0.0712747573852539
step_000100,5,9,8,-0.2279118299484253,0.2279118299484253
step_000100,5,9,9,0.07428181171417236,0.07428181171417236
step_000100,5,9,10,0.12179654836654663,0.12179654836654663
step_000100,5,9,11,0.023681461811065674,0.023681461811065674
step_000100,5,10,0,0.0837397426366806,0.0837397426366806
step_000100,5,10,1,-0.050859928131103516,0.050859928131103516
step_000100,5,10,2,0.032119035720825195,0.032119035720825195
step_000100,5,10,3,-0.0023729801177978516,0.0023729801177978516
step_000100,5,10,4,-0.08385252952575684,0.08385252952575684
step_000100,5,10,5,0.004085063934326172,0.004085063934326172
step_000100,5,10,6,0.04524073004722595,0.04524073004722595
step_000100,5,10,7,0.027977824211120605,0.027977824211120605
step_000100,5,10,8,-0.1920468807220459,0.1920468807220459
step_000100,5,10,9,0.09753918647766113,0.09753918647766113
step_000100,5,10,10,0.0931345522403717,0.0931345522403717
step_000100,5,10,11,0.007392510771751404,0.007392510771751404
step_000100,10,1,0,0.0012463033199310303,0.0012463033199310303
step_000100,10,1,1,-0.023827075958251953,0.023827075958251953
step_000100,10,1,2,0.028612613677978516,0.028612613677978516
step_000100,10,1,3,0.022169828414916992,0.022169828414916992
step_000100,10,1,4,-0.06423217058181763,0.06423217058181763
step_000100,10,1,5,0.0032283663749694824,0.0032283663749694824
step_000100,10,1,6,0.028704524040222168,0.028704524040222168
step_000100,10,1,7,0.008895397186279297,0.008895397186279297
step_000100,10,1,8,-0.1251671314239502,0.1251671314239502
step_000100,10,1,9,0.01625347137451172,0.01625347137451172
step_000100,10,1,10,-0.0474114716053009,0.0474114716053009
step_000100,10,1,11,0.011216402053833008,0.011216402053833008
step_000100,10,2,0,-0.044940292835235596,0.044940292835235596
step_000100,10,2,1,-0.011992931365966797,0.011992931365966797
step_000100,10,2,2,0.028416872024536133,0.028416872024536133
step_000100,10,2,3,0.0034252405166625977,0.0034252405166625977
step_000100,10,2,4,-0.03915157914161682,0.03915157914161682
step_000100,10,2,5,0.006665810942649841,0.006665810942649841
step_000100,10,2,6,0.009672850370407104,0.009672850370407104
step_000100,10,2,7,0.006395697593688965,0.006395697593688965
step_000100,10,2,8,-0.06404614448547363,0.06404614448547363
step_000100,10,2,9,-0.010721802711486816,0.010721802711486816
step_000100,10,2,10,-0.02344447374343872,0.02344447374343872
step_000100,10,2,11,0.0005507469177246094,0.0005507469177246094
step_000100,10,3,0,-0.052925169467926025,0.052925169467926025
step_000100,10,3,1,-0.031556129455566406,0.031556129455566406
step_000100,10,3,2,0.0022673606872558594,0.0022673606872558594
step_000100,10,3,3,0.013048410415649414,0.013048410415649414
step_000100,10,3,4,-0.14369812607765198,0.14369812607765198
step_000100,10,3,5,0.004406556487083435,0.004406556487083435
step_000100,10,3,6,-0.0074121952056884766,0.0074121952056884766
step_000100,10,3,7,-0.10781335830688477,0.10781335830688477
step_000100,10,3,8,-0.07547855377197266,0.07547855377197266
step_000100,10,3,9,0.0685734748840332,0.0685734748840332
step_000100,10,3,10,0.016569823026657104,0.016569823026657104
step_000100,10,3,11,0.0007783174514770508,0.0007783174514770508
step_000100,10,4,0,-0.04918944835662842,0.04918944835662842
step_000100,10,4,1,0.1074373722076416,0.1074373722076416
step_000100,10,4,2,-0.06677865982055664,0.06677865982055664
step_000100,10,4,3,-0.00047409534454345703,0.00047409534454345703
step_000100,10,4,4,-0.1975717842578888,0.1975717842578888
step_000100,10,4,5,0.33507372438907623,0.33507372438907623
step_000100,10,4,6,0.029122769832611084,0.029122769832611084
step_000100,10,4,7,-0.09424412250518799,0.09424412250518799
step_000100,10,4,8,-0.07365274429321289,0.07365274429321289
step_000100,10,4,9,0.06382632255554199,0.06382632255554199
step_000100,10,4,10,0.02463686466217041,0.02463686466217041
step_000100,10,4,11,0.009572207927703857,0.009572207927703857
step_000100,10,5,0,-0.06375941634178162,0.06375941634178162
step_000100,10,5,1,0.03593730926513672,0.03593730926513672
step_000100,10,5,2,-0.0056226253509521484,0.0056226253509521484
step_000100,10,5,3,0.02122342586517334,0.02122342586517334
step_000100,10,5,4,-0.1620292067527771,0.1620292067527771
step_000100,10,5,5,0.05457180738449097,0.05457180738449097
step_000100,10,5,6,0.03355929255485535,0.03355929255485535
step_000100,10,5,7,-0.0643700361251831,0.0643700361251831
step_000100,10,5,8,-0.055737972259521484,0.055737972259521484
step_000100,10,5,9,0.06493139266967773,0.06493139266967773
step_000100,10,5,10,0.015310198068618774,0.015310198068618774
step_000100,10,5,11,0.004316419363021851,0.004316419363021851
step_000100,10,6,0,-0.03421187400817871,0.03421187400817871
step_000100,10,6,1,-0.004502773284912109,0.004502773284912109
step_000100,10,6,2,0.016207337379455566,0.016207337379455566
step_000100,10,6,3,0.013927102088928223,0.013927102088928223
step_000100,10,6,4,-0.08798140287399292,0.08798140287399292
step_000100,10,6,5,0.023620814085006714,0.023620814085006714
step_000100,10,6,6,0.022489219903945923,0.022489219903945923
step_000100,10,6,7,-0.0030924081802368164,0.0030924081802368164
step_000100,10,6,8,-0.10904693603515625,0.10904693603515625
step_000100,10,6,9,0.08965504169464111,0.08965504169464111
step_000100,10,6,10,0.016009211540222168,0.016009211540222168
step_000100,10,6,11,0.0028664618730545044,0.0028664618730545044
step_000100,10,7,0,-0.036979928612709045,0.036979928612709045
step_000100,10,7,1,-0.01347506046295166,0.01347506046295166
step_000100,10,7,2,0.03278934955596924,0.03278934955596924
step_000100,10,7,3,-0.008297562599182129,0.008297562599182129
step_000100,10,7,4,-0.12958121299743652,0.12958121299743652
step_000100,10,7,5,0.024410396814346313,0.024410396814346313
step_000100,10,7,6,0.018273979425430298,0.018273979425430298
step_000100,10,7,7,-0.06888937950134277,0.06888937950134277
step_000100,10,7,8,-0.13081598281860352,0.13081598281860352
step_000100,10,7,9,0.11918020248413086,0.11918020248413086
step_000100,10,7,10,0.03996288776397705,0.03996288776397705
step_000100,10,7,11,0.0037829726934432983,0.0037829726934432983
step_000100,10,8,0,-0.15750256180763245,0.15750256180763245
step_000100,10,8,1,0.23103010654449463,0.23103010654449463
step_000100,10,8,2,-0.11549663543701172,0.11549663543701172
step_000100,10,8,3,-0.0175856351852417,0.0175856351852417
step_000100,10,8,4,-0.4281614124774933,0.4281614124774933
step_000100,10,8,5,0.39941467344760895,0.39941467344760895
step_000100,10,8,6,0.0767504870891571,0.0767504870891571
step_000100,10,8,7,0.028995871543884277,0.028995871543884277
step_000100,10,8,8,-0.20154106616973877,0.20154106616973877
step_000100,10,8,9,0.2252897024154663,0.2252897024154663
step_000100,10,8,10,0.05592191219329834,0.05592191219329834
step_000100,10,8,11,0.01441211998462677,0.01441211998462677
step_000100,10,9,0,-0.031399041414260864,0.031399041414260864
step_000100,10,9,1,0.3549981117248535,0.3549981117248535
step_000100,10,9,2,-0.2004990577697754,0.2004990577697754
step_000100,10,9,3,-0.017044425010681152,0.017044425010681152
step_000100,10,9,4,-0.3913866877555847,0.3913866877555847
step_000100,10,9,5,0.4997381269931793,0.4997381269931793
step_000100,10,9,6,0.06152883172035217,0.06152883172035217
step_000100,10,9,7,0.08741879463195801,0.08741879463195801
step_000100,10,9,8,-0.20049774646759033,0.20049774646759033
step_000100,10,9,9,0.09210455417633057,0.09210455417633057
step_000100,10,9,10,0.07197883725166321,0.07197883725166321
step_000100,10,9,11,0.02517084777355194,0.02517084777355194
step_000100,10,10,0,0.013034895062446594,0.013034895062446594
step_000100,10,10,1,0.1801588535308838,0.1801588535308838
step_000100,10,10,2,-0.15328514575958252,0.15328514575958252
step_000100,10,10,3,0.005003929138183594,0.005003929138183594
step_000100,10,10,4,-0.2924846112728119,0.2924846112728119
step_000100,10,10,5,0.316543385386467,0.316543385386467
step_000100,10,10,6,-0.0013592839241027832,0.0013592839241027832
step_000100,10,10,7,0.04874563217163086,0.04874563217163086
step_000100,10,10,8,-0.17206764221191406,0.17206764221191406
step_000100,10,10,9,0.10765576362609863,0.10765576362609863
step_000100,10,10,10,0.019777387380599976,0.019777387380599976
step_000100,10,10,11,-0.0017419606447219849,0.0017419606447219849
step_000125,5,1,0,0.11404962837696075,0.11404962837696075
step_000125,5,1,1,-0.04402625560760498,0.04402625560760498
step_000125,5,1,2,-0.0033380985260009766,0.0033380985260009766
step_000125,5,1,3,-0.020470857620239258,0.020470857620239258
step_000125,5,1,4,-0.03954455256462097,0.03954455256462097
step_000125,5,1,5,-0.0037273168563842773,0.0037273168563842773
step_000125,5,1,6,0.04391133785247803,0.04391133785247803
step_000125,5,1,7,-0.0583188533782959,0.0583188533782959
step_000125,5,1,8,-0.10044717788696289,0.10044717788696289
step_000125,5,1,9,-0.03031754493713379,0.03031754493713379
step_000125,5,1,10,-0.057747602462768555,0.057747602462768555
step_000125,5,1,11,0.005056694149971008,0.005056694149971008
step_000125,5,2,0,0.06576117873191833,0.06576117873191833
step_000125,5,2,1,-0.027132034301757812,0.027132034301757812
step_000125,5,2,2,0.0249483585357666,0.0249483585357666
step_000125,5,2,3,-0.010254740715026855,0.010254740715026855
step_000125,5,2,4,0.024860769510269165,0.024860769510269165
step_000125,5,2,5,-0.0030158311128616333,0.0030158311128616333
step_000125,5,2,6,0.0014721602201461792,0.0014721602201461792
step_000125,5,2,7,0.007050991058349609,0.007050991058349609
step_000125,5,2,8,-0.04620099067687988,0.04620099067687988
step_000125,5,2,9,-0.046251535415649414,0.046251535415649414
step_000125,5,2,10,-0.03618766367435455,0.03618766367435455
step_000125,5,2,11,-0.001405969262123108,0.001405969262123108
step_000125,5,3,0,0.10674498975276947,0.10674498975276947
step_000125,5,3,1,-0.07285618782043457,0.07285618782043457
step_000125,5,3,2,0.018735051155090332,0.018735051155090332
step_000125,5,3,3,0.010513782501220703,0.010513782501220703
step_000125,5,3,4,0.039425164461135864,0.039425164461135864
step_000125,5,3,5,-0.0038410574197769165,0.0038410574197769165
step_000125,5,3,6,-0.060260772705078125,0.060260772705078125
step_000125,5,3,7,-0.13552558422088623,0.13552558422088623
step_000125,5,3,8,-0.009414315223693848,0.009414315223693848
step_000125,5,3,9,0.022273898124694824,0.022273898124694824
step_000125,5,3,10,-0.045907020568847656,0.045907020568847656
step_000125,5,3,11,-0.0048653483390808105,0.0048653483390808105
step_000125,5,4,0,0.07123325765132904,0.07123325765132904
step_000125,5,4,1,-0.07471680641174316,0.07471680641174316
step_000125,5,4,2,0.05170559883117676,0.05170559883117676
step_000125,5,4,3,-0.006579041481018066,0.006579041481018066
step_000125,5,4,4,0.026566237211227417,0.026566237211227417
step_000125,5,4,5,-0.00271037220954895,0.00271037220954895
step_000125,5,4,6,-0.04865428805351257,0.04865428805351257
step_000125,5,4,7,-0.11091578006744385,0.11091578006744385
step_000125,5,4,8,-0.011633634567260742,0.011633634567260742
step_000125,5,4,9,0.04239392280578613,0.04239392280578613
step_000125,5,4,10,-0.03043842315673828,0.03043842315673828
step_000125,5,4,11,0.0004795938730239868,0.0004795938730239868
step_000125,5,5,0,0.05609096586704254,0.05609096586704254
step_000125,5,5,1,-0.05180394649505615,0.05180394649505615
step_000125,5,5,2,0.03642404079437256,0.03642404079437256
step_000125,5,5,3,0.004790663719177246,0.004790663719177246
step_000125,5,5,4,0.009407907724380493,0.009407907724380493
step_000125,5,5,5,-0.003932923078536987,0.003932923078536987
step_000125,5,5,6,-0.030699700117111206,0.030699700117111206
step_000125,5,5,7,-0.08605563640594482,0.08605563640594482
step_000125,5,5,8,0.00016736984252929688,0.00016736984252929688
step_000125,5,5,9,0.03845870494842529,0.03845870494842529
step_000125,5,5,10,-0.015325099229812622,0.015325099229812622
step_000125,5,5,11,-0.008312448859214783,0.008312448859214783
step_000125,5,6,0,0.06426963210105896,0.06426963210105896
step_000125,5,6,1,-0.04717862606048584,0.04717862606048584
step_000125,5,6,2,0.05601787567138672,0.05601787567138672
step_000125,5,6,3,-0.008557319641113281,0.008557319641113281
step_000125,5,6,4,0.048460036516189575,0.048460036516189575
step_000125,5,6,5,-0.003656044602394104,0.003656044602394104
step_000125,5,6,6,-0.025974780321121216,0.025974780321121216
step_000125,5,6,7,-0.04590165615081787,0.04590165615081787
step_000125,5,6,8,-0.028533458709716797,0.028533458709716797
step_000125,5,6,9,0.04756665229797363,0.04756665229797363
step_000125,5,6,10,-0.013443410396575928,0.013443410396575928
step_000125,5,6,11,-0.00583513081073761,0.00583513081073761
step_000125,5,7,0,0.05975078046321869,0.05975078046321869
step_000125,5,7,1,-0.06332802772521973,0.06332802772521973
step_000125,5,7,2,0.05566763877868652,0.05566763877868652
step_000125,5,7,3,-0.010402917861938477,0.010402917861938477
step_000125,5,7,4,-0.00497812032699585,0.00497812032699585
step_000125,5,7,5,0.0011565536260604858,0.0011565536260604858
step_000125,5,7,6,-0.014209151268005371,0.014209151268005371
step_000125,5,7,7,-0.09646248817443848,0.09646248817443848
step_000125,5,7,8,-0.05387425422668457,0.05387425422668457
step_000125,5,7,9,0.07356953620910645,0.07356953620910645
step_000125,5,7,10,0.01107490062713623,0.01107490062713623
step_000125,5,7,11,0.0020773708820343018,0.0020773708820343018
step_000125,5,8,0,0.010465562343597412,0.010465562343597412
step_000125,5,8,1,-0.02674543857574463,0.02674543857574463
step_000125,5,8,2,0.0038739442825317383,0.0038739442825317383
step_000125,5,8,3,-0.023533344268798828,0.023533344268798828
step_000125,5,8,4,-0.1148587167263031,0.1148587167263031
step_000125,5,8,5,0.00272330641746521,0.00272330641746521
step_000125,5,8,6,0.08616238832473755,0.08616238832473755
step_000125,5,8,7,0.03851020336151123,0.03851020336151123
step_000125,5,8,8,-0.2234482765197754,0.2234482765197754
step_000125,5,8,9,0.09822714328765869,0.09822714328765869
step_000125,5,8,10,0.11000818014144897,0.11000818014144897
step_000125,5,8,11,0.003247663378715515,0.003247663378715515
step_000125,5,9,0,0.06654815375804901,0.06654815375804901
step_000125,5,9,1,-0.0005214214324951172,0.0005214214324951172
step_000125,5,9,2,0.0008982419967651367,0.0008982419967651367
step_000125,5,9,3,-0.008970022201538086,0.008970022201538086
step_000125,5,9,4,-0.0898299515247345,0.0898299515247345
step_000125,5,9,5,0.004890799522399902,0.004890799522399902
step_000125,5,9,6,0.07249611616134644,0.07249611616134644
step_000125,5,9,7,0.06624901294708252,0.06624901294708252
step_000125,5,9,8,-0.22198331356048584,0.22198331356048584
step_000125,5,9,9,0.07840251922607422,0.07840251922607422
step_000125,5,9,10,0.10630771517753601,0.10630771517753601
step_000125,5,9,11,0.024850621819496155,0.024850621819496155
step_000125,5,10,0,0.08246088027954102,0.08246088027954102
step_000125,5,10,1,-0.045801639556884766,0.045801639556884766
step_000125,5,10,2,0.04097151756286621,0.04097151756286621
step_000125,5,10,3,-0.004329800605773926,0.004329800605773926
step_000125,5,10,4,-0.058025062084198,0.058025062084198
step_000125,5,10,5,0.002903774380683899,0.002903774380683899
step_000125,5,10,6,0.03988263010978699,0.03988263010978699
step_000125,5,10,7,0.017968297004699707,0.017968297004699707
step_000125,5,10,8,-0.18173599243164062,0.18173599243164062
step_000125,5,10,9,0.09976685047149658,0.09976685047149658
step_000125,5,10,10,0.0788530707359314,0.0788530707359314
step_000125,5,10,11,0.0031773149967193604,0.0031773149967193604
step_000125,10,1,0,-0.0001901388168334961,0.0001901388168334961
step_000125,10,1,1,-0.014547586441040039,0.014547586441040039
step_000125,10,1,2,0.03878927230834961,0.03878927230834961
step_000125,10,1,3,0.010602355003356934,0.010602355003356934
step_000125,10,1,4,-0.054294705390930176,0.054294705390930176
step_000125,10,1,5,0.0025593042373657227,0.0025593042373657227
step_000125,10,1,6,0.02431449294090271,0.02431449294090271
step_000125,10,1,7,0.001652836799621582,0.001652836799621582
step_000125,10,1,8,-0.10004019737243652,0.10004019737243652
step_000125,10,1,9,0.0110243558883667,0.0110243558883667
step_000125,10,1,10,-0.04937434196472168,0.04937434196472168
step_000125,10,1,11,0.006730422377586365,0.006730422377586365
step_000125,10,2,0,-0.04350638389587402,0.04350638389587402
step_000125,10,2,1,0.001459956169128418,0.001459956169128418
step_000125,10,2,2,0.03612518310546875,0.03612518310546875
step_000125,10,2,3,-0.006921887397766113,0.006921887397766113
step_000125,10,2,4,-0.03068557381629944,0.03068557381629944
step_000125,10,2,5,0.005003973841667175,0.005003973841667175
step_000125,10,2,6,0.006691277027130127,0.006691277027130127
step_000125,10,2,7,0.004669785499572754,0.004669785499572754
step_000125,10,2,8,-0.04621386528015137,0.04621386528015137
step_000125,10,2,9,-0.01367807388305664,0.01367807388305664
step_000125,10,2,10,-0.025806665420532227,0.025806665420532227
step_000125,10,2,11,-0.002451077103614807,0.002451077103614807
step_000125,10,3,0,-0.05049699544906616,0.05049699544906616
